username,rating,review_text,date,likes,comments,viewing_type,user_liked
hannaheirene,5,'tong pusang 'to!,2024-07-09,0,0,watch,False
inoraight,5,Pusang ina naman!,2025-07-10,0,0,watch,False
luna_blanco,5,wow everyone here’s a shitty person 😭😭 except like the frog he’s cool,2025-07-10,0,0,watch,True
layugago,6,kill me now why did i have a good time with this,2025-07-10,0,0,rewatch,False
yanikatie,5,"ngayon lang nakapag dl ng Netflix, eto po ba yung Zootopia",2025-07-08T13:37:04.060Z,0,0,watch,False
slk_francisco,2,"Story was weak and messy. Gave it one star for the animation. The Filipino audio (original audio) was hard to sit through, mostly because of how the dialogue was written and delivered.",2025-06-14,0,0,watch,False
nuriramadhan,5,Zootopia versi 18+,2025-07-07,0,0,watch,False
chitorin,9,ganda ng mga dialogue rito HAHAHAHA ganda rin ng mismong plot :Daliw na aliw rin ako sa character design and animation!! ang galing talaga ng mga pilipino,2025-07-02,0,0,watch,True
look4angel,7,"Laughter, Laughter!!!",2025-07-03,0,0,watch,False
ssenojoc,5,furry fever dream movie.. sana all wild seggs life teh!!!,2025-07-03,0,0,watch,False
qyusilog,10,"Watching my cousin, his girlfriend, and his friends headcanon themselves as the characters in the film early on and see as they slowly realise that every single one of them will inevitably cheat on one another had me rolling 😭",2025-07-02,0,0,rewatch,True
flight2046,10,"gus2 ko ng shelly mobile, samlby, matusok ng hatdog, at kumain jolibog",2025-06-29,0,0,watch,True
brandawn,6,so unserious,2025-06-28,0,0,watch,False
erisleepy,4,the animation was great kind off impressive it being a Filipino film ! i loved the voice acting for the English dub sadly though it didn't really fully grasp how funny the jokes were and really it's best to watch it in the Tagalog dub if u understand Filipino at least ! the story was really real though but kind off-- like it's nothing I've seen before and it had a lot of political innuendos which made the movie kind of relatable,2025-02-19,0,0,rewatch,False
casingx2,8,ang saya lang plus love the art style,2025-06-27,0,0,watch,False
alairs,5,ANIMATION IS FREAKING GOOD,2025-06-26,0,0,watch,False
qinrei,5,jalibog,2025-06-26,0,0,watch,False
mafuena,5,probably not the best choice of film for a plane ride sitting by the aisle…,2025-06-22,0,0,watch,False
weinor,2,yeah no,2025-06-21,0,0,watch,False
cathxo,2,"Well, this was meant to be a comedy, right? A supposedly realistic depiction of a poor, ambitious woman's stroke of bad luck, where her morality be tried when a hand that promised everything she'd ever wished for extended to her, through comedy?... but unfortunately poorly executed.Filipinos usually have great humor. Where was that great humor when it mattered? The animation can be enjoyable, but I scarcely enjoyed everything else. Sam Milby's was the only voice over that sounded right... and yeah that's really Robin Padilla there, I bet everything he spat felt natural.This could've had a huge potential to be enioyabe and successful, even just locally.I think sex jokes can only be enjoyable when exchanged quietly, between two people who actually have bussiness being all over each other. I think it's about time they stop using sex jokes/sexual comedy to sell whatever they're trying to sell or fill a gap they couldn't pull together just because they can't think of anything funny.",2025-06-17,0,0,watch,False
reiinea,6,always loved that damn frog,2025-06-17,0,0,watch,False
sabsiomai,8,yes need rewatch,2025-06-17T08:40:56.148Z,0,0,watch,False
starwberris,7,can they make this a series cuz i rly enjoyed this 😔 and u guys need to chill and enjoy smth for once w/o criticizing too much 😭,2025-06-16,0,0,watch,True
qyusilog,8,"I get why people might hate on this but this was so great to watch, reminds me so much of the telenovelas me and my grandma used to watch.",2025-06-14,0,0,watch,True
naluv,5,"A animação é muito legal, mas o filme trata das temáticas com a suavidade de um trator.Everyone sucks here!",2025-06-14,0,0,watch,False
rottenessence,,erm di ko ma-rate nang hindi biased so i won’t rate it at all xD actually really loved this when it released but rewatched it and realized how much i couldn’t like the protagonist. but also i ate up the plot points even tho it’s the clichéd kabit storyline … it’s not perfect and it has its own issues… pero i still like it & na-eenjoy ko pa rin siya wahahaha,2025-06-13,0,0,rewatch,True
berribitz,6,"another crochet watch, it’s cliche but i love the animation",2025-06-10,0,0,rewatch,True
akicute,6,nimfa is a baddie,2025-06-10,0,0,watch,False
cjhayyoxx_,7,"plotless, but the jokes passed and the visuals were really detailed.[postscript]’di uso ang girl code sa movie na’to",2025-06-10,0,0,watch,True
larapayraise,6,GAGO ANG HAROT KASI,2025-06-07T16:48:56.124Z,0,0,watch,False
impluvial,6,"main thought: animations and jokes were on pointthe movie def commented in the social issues of the philippines whilst making fun of the classic teleserye tropes we enjoy. the whole rich guy working class girl dynamic is so overused and this movie did just exactly that while being sarcastic.the whole pregnancy thing at the end def circled back to the abortion “juice” shown at the intro — a reflection of how women still do not have full control of their body and are afraid of pregnancy. hated the belittling of janitors, sales workers and valets in the movie, like they are just trying to get by stfu rich ppl. the way the movie ended with nimfa being with jerry kind of represented the sad reality of people being unable to break the chain of poverty and middle class in the phil",2025-06-07,0,0,watch,False
nikarue,3,"Unang una, animation-wise, ang ganda. Ang effort ng mga animator may detail, style, at fluidity. Pero doon na nagkaproblema sa kwento. Sadly, the plot just didn’t hold up. Kahit gaano pa kaganda ang animation, kung paulit-ulit pa rin ang narrative themes, walang bago at walang depth hindi na rin kayang isalba ng visuals even though I'm a sucker for visuals, masarap sa mata kaso ang hirap i-ignore 'yung nilalangaw na plot.I'm not expecting some Pixar story plotline pero it doesn't hurt to criticize kung paano nila in-execute.Usual tropes na naman: cheating, class divide, misogyny, poverty porn, and outdated character stereotypes. Nakakapagod na panoorin kasi parang wala ng bagong sinasabi. Instead of elevating the story with the animation, parang mas lalo lang na-highlight kung gaano kababaw at problematic ‘yung plot. Even the dialogues felt off awkward, minsan cringey, minsan tone-deaf. Imbes na ma-immerse ka sa kwento, nadidistract ka sa kung gaano ka unnatural pakinggan ng mga linya. Sayang. Ang ganda ng animation, pero nasayang sa isang plot na hindi masyadong pinag-isipan or nag-stick sa classic tropes ng Philippine media. Still, major kudos to the animators, sana well-compensated at recognized sila with the artistry they've shown.",2025-06-07,0,0,watch,False
nikolikoli,4,kadiri talaga ng mga straight,2025-06-03,0,0,watch,False
xoxojacobelordi,7,jolibog,2025-06-01,0,0,watch,False
yniqzyl,6,so we're seeing animals having sex now,2025-05-31,0,0,watch,False
jerememeszxc,6,three stars lang. cute ni empoy kaso kasi nabadtrip ako sa boses ni robin padilla,2025-05-27,0,0,watch,False
itscharlibaby12,6,this movie is BRAT,2025-05-28,0,0,watch,False
milkydumb,2,The ending is shit,2025-05-27,0,0,watch,False
notdj,6,even just robin padilla’s voice creeps the shit out of me,2025-05-27,0,0,watch,False
