review_id,sentence_num,username,date,rating,source,sentence
567,1,wholeworldsgirl,2022-05-03 00:00:00.000,,ltbx,MEME QUEEN OF COMEDY
569,1,chro_me,2022-02-24 15:44:59.111,100.0,ltbx,Basta natawa lang ako doon sa Hilda Colonel joke
570,1,penola,2022-02-24 00:00:00.000,100.0,ltbx,Literally ended homophobia
571,1,ysakindasucks,2022-02-13 00:00:00.000,,ltbx,"the girls that get it, get it, and the girls that don't, don't"
572,1,carpihoe,2022-02-09 00:00:00.000,100.0,ltbx,top tier pinoy camp
573,1,bedmoss,2022-01-29 00:00:00.000,60.0,ltbx,Can’t believe I watched this in 144p from Amazon Prime for $4
574,1,christchrost,2022-01-22 00:00:00.000,,ltbx,comedy gold for baklang kanal
575,1,daftg,2022-01-21 00:00:00.000,40.0,ltbx,Full Metal Jacket Golagat
576,1,zedstinkd,2022-01-20 16:41:06.548,100.0,ltbx,A Vice Ganda classic
577,1,chungkween,2022-01-20 15:43:05.932,40.0,ltbx,cinema one is shady for showing this rn
578,1,toumamita13,2022-01-20 00:00:00.000,100.0,ltbx,S*rah D*30 propose a mandatory military service*Me & my besties :
580,1,itsmejanna,2021-12-26 00:00:00.000,100.0,ltbx,"The live action Mulan that we deserved, some jokes are still funny for me tho"
581,1,trxi,2021-12-23 00:00:00.000,,ltbx,the mulan live-action we really deserve
582,1,shuafilms,2021-12-24 00:00:00.000,,ltbx,WELCOME HOME PAPSIIIIII
583,1,chrrrissstiiine,2021-12-24 00:00:00.000,40.0,ltbx,1 star para sa pagpasok ni benjie sa military para hindi na problemahin ng tatay nya yung almoranas nya
584,1,graysonity,2021-11-26 12:12:13.999,,ltbx,this was being showed on free tv before so i was forced to watch it
585,1,prdgldd,2021-11-15 13:51:09.966,100.0,ltbx,benjie is the only soldier i trust
586,1,ironicmajesty,2021-11-02 00:00:00.000,80.0,ltbx,Vice maawa ka naman sa viewers
586,2,ironicmajesty,2021-11-02 00:00:00.000,80.0,ltbx,Tama na to please
587,1,linusmxx,2021-10-28 00:00:00.000,40.0,ltbx,an offensive pro-war and military propaganda shlock that also managed to be pro-lgbt and anti-lgbt at the same timealso why are u here eddie garcia
588,1,skramyungman,2021-10-22 00:00:00.000,40.0,ltbx,"Praybeyt Benjamin, the Greatest war movie of all timeFull Metal what"
588,2,skramyungman,2021-10-22 00:00:00.000,40.0,ltbx,Inglorious what
588,3,skramyungman,2021-10-22 00:00:00.000,40.0,ltbx,Saving Private Who
588,4,skramyungman,2021-10-22 00:00:00.000,40.0,ltbx,Hacksaw what
589,1,yogiieebear,2021-07-15 00:00:00.000,80.0,ltbx,2/5First ViewingIt's so weird to watch a film empowering baklas but also being a slight to baklas as well
589,2,yogiieebear,2021-07-15 00:00:00.000,80.0,ltbx,"there's too much to unpack: the criticism on misogyny in armed forces (but also using tokenistic characters to show masculinity), the essence of family pride encompassing gender, or even love (though with a huge statement that ""real"" girls are ""better"")"
589,3,yogiieebear,2021-07-15 00:00:00.000,80.0,ltbx,it's a lot
590,1,kainoa,2021-07-05 00:00:00.000,100.0,ltbx,"Vice Ganda's comedy in 2011 doesn't age well, but I still laughed at this one"
590,2,kainoa,2021-07-05 00:00:00.000,100.0,ltbx,"This is the best of Wenn Deramas' collaborations with Vice Ganda, tied only by Beauty and the Bestie"
591,1,virgoinfilm_,2021-04-04 16:54:00.134,80.0,ltbx,it's these types of movies with low-quality humor founded on stereotypes and bigoted thinking that cause people to see filipino cinema as nothing but subpar to hollywood (understandably so)
592,1,kainoa,2021-02-18 00:00:00.000,,ltbx,It didn't age well but it's very fascinating to see Vice Ganda in his first starring feature and his previous comedic style in its prime
593,1,ysabelmr,2021-01-28 00:00:00.000,,ltbx,mulan who
594,1,witchkratt,2021-01-29 00:00:00.000,,ltbx,My friends forced me to watch this  AND THIS IS FOR YOU JOSH
595,1,wanderlexie,2021-01-29 00:00:00.000,,ltbx,the only live action mulan PERIOD
596,1,lightsflicker,2021-01-29 00:00:00.000,,ltbx,this is for you josh
597,1,theladyprincess,2021-01-28 16:19:05.348,100.0,ltbx,the mulan live action we never knew we needed but we deserved
598,1,yezra,2020-09-28 00:00:00.000,,ltbx,The live-action Mulan that we deserve
599,1,poof_,2020-08-21 00:00:00.000,100.0,ltbx,"cinematic mastapiece, this is peak cinema"
599,2,poof_,2020-08-21 00:00:00.000,100.0,ltbx,it all goes downhil from here
601,1,antonioagregado,2020-11-30 00:00:00.000,100.0,ltbx,Just logging this
602,1,jojokuneho,2020-04-13 23:18:58.095,80.0,ltbx,the beginning of vice ganda's box office dominance
602,2,jojokuneho,2020-04-13 23:18:58.095,80.0,ltbx,mabuhay ang mga baklaaaaaaa
603,1,ellexbee,2020-02-06 00:00:00.000,100.0,ltbx,comedic gold that isn’t just a meme compilation
604,1,jessiahannah,2019-08-10 00:00:00.000,,ltbx,didn’t age well
604,2,jessiahannah,2019-08-10 00:00:00.000,,ltbx,it was a bad idea to watch this after ang tanging ina
604,3,jessiahannah,2019-08-10 00:00:00.000,,ltbx,"also, ngayon ko lang napansin ‘yung lalaking bigla na lang sumulpot sa squad nila benjamin"
604,4,jessiahannah,2019-08-10 00:00:00.000,,ltbx,this further supports the fact that the world ended in 2012 and we’ve been living in a simulation ever since
605,1,markbumanlag,2018-06-03 16:06:36.019,20.0,ltbx,Ano 'yun
606,1,brittanyshots,2016-08-05 00:00:00.000,100.0,ltbx,"Benjamin Santos: Filipino Mulan, beauty queen, war hero, gay spider, among others"
607,1,moviegrande,2015-01-25 00:00:00.000,100.0,ltbx,"Not to be confused by the Goldie Hawn movie, ""Praybeyt Benjamin"" (or the Unkabogable Praybeyt Benjamin) is a Filipino comedy starring one of the Philippines most famous personalities"
607,2,moviegrande,2015-01-25 00:00:00.000,100.0,ltbx,Directed by Wenn V
607,3,moviegrande,2015-01-25 00:00:00.000,100.0,ltbx,Deramas who pretty much pumps out films year after year of the same quality
607,4,moviegrande,2015-01-25 00:00:00.000,100.0,ltbx,"To make everything clear, this is not a good movie but is enjoyable enough that its watchable at least"
607,5,moviegrande,2015-01-25 00:00:00.000,100.0,ltbx,"Vice Ganda who is funny in his Pinoy variety show ""Its Showtime"", is not as funny here, which I expected since the reason he's funny in his show is because its improv, but here it feels forced and plain corny"
607,6,moviegrande,2015-01-25 00:00:00.000,100.0,ltbx,The thing about these movies that you know its bad but it has a sense that the people making it were just having the time of their lives
607,7,moviegrande,2015-01-25 00:00:00.000,100.0,ltbx,There are way more jokes that miss than hit but you can laugh at how bad a joke really is
607,8,moviegrande,2015-01-25 00:00:00.000,100.0,ltbx,"Overall, This is regular pinoy fare that everyone gobbles up because 1"
607,9,moviegrande,2015-01-25 00:00:00.000,100.0,ltbx,") its a comedy, 2"
607,10,moviegrande,2015-01-25 00:00:00.000,100.0,ltbx,") Its all good vibes, and 3"
607,11,moviegrande,2015-01-25 00:00:00.000,100.0,ltbx,) Vice Ganda is in it
607,12,moviegrande,2015-01-25 00:00:00.000,100.0,ltbx,"Fun Fact: When this came out it was the highest grossing film of the Philippines, which really tells you a lot about the state of films in the Philippines"
608,1,rwjRq0L4,2013-09-23 00:00:00.000,50.0,rt,"Thanks to Vice Ganda & NikkiValdez's performances, the movie was saved from its bad plot, bad special effects and bad action scenes"
609,1,Z61XKYam,2013-07-14 00:00:00.000,60.0,rt,A comedy movie with top laugh
609,2,Z61XKYam,2013-07-14 00:00:00.000,60.0,rt,The Horse (V
609,3,Z61XKYam,2013-07-14 00:00:00.000,60.0,rt,"Ganda) lead the pic, with a worthy mocking and spoofing"
610,1,lKd0bzGq,2013-01-22 00:00:00.000,60.0,rt,A Filipino spoof of Mulan with a laughing twist
611,1,rL7aXkMJ,2012-11-05 00:00:00.000,40.0,rt,"A movie loosely based on Disney's Mulan wherein the main protagonist takes his father's place in the army (but, instead of being a woman, a male homosexual in the movie)"
611,2,rL7aXkMJ,2012-11-05 00:00:00.000,40.0,rt,As a piece of Story-telling material it is honestly a pretty abhorrent film - with the entire premise of the film focusing only on Comedy and purely comedy with the expense of the story
612,1,ZBwBVMD4,2012-07-04 00:00:00.000,10.0,rt,Watching grass grow would've made me laugh more than watching this film
612,2,ZBwBVMD4,2012-07-04 00:00:00.000,10.0,rt,I am really confused how this became a box office hit
613,1,ZvkAwp24,2012-04-26 00:00:00.000,10.0,rt,I really don't find this movie very funny
613,2,ZvkAwp24,2012-04-26 00:00:00.000,10.0,rt,So that is why I am confused on to how it became the top grosser in Filipino Movies
614,1,ldgbQNxd,2012-04-26 00:00:00.000,70.0,rt,A funny and comedy movie that will surely tickle your laughter side up to the end of the movie with all the comedy antics and hilarious punchlines of Vice Ganda in his second topbill movie after Petrang Kabayo
614,2,ldgbQNxd,2012-04-26 00:00:00.000,70.0,rt,"Though, I find Petra funnier than Praybeyt Benjamin, this movie stands on its own for having unique story, casts, theme and of course comedy scenes"
614,3,ldgbQNxd,2012-04-26 00:00:00.000,70.0,rt,"Though some say the comedic punchlines of Vice is predictable and very ""Showtime"", this movie is still good for anyone who wants to cheer up and of course to have a good loud laugh"
615,1,ZBwnD7gN,2012-02-15 00:00:00.000,10.0,rt,"If I were to choose between watching this film and buying a cheeseburger at the same price, there's no doubt, I'd go cheeseburger"
616,1,lo9VAkB1,2012-02-05 00:00:00.000,60.0,rt,This movie was such a laugh-out-loud experience the first time I watched it; not so much the second time
616,2,lo9VAkB1,2012-02-05 00:00:00.000,60.0,rt,"Still, itâ(TM)s a movie I would easily choose to re-watch over most local comedies today if ever I should need a pick-me-up movie in the future"
617,1,rXJpoe1b,2012-01-27 00:00:00.000,60.0,rt,Not as great as it was made out to be by the media
617,2,rXJpoe1b,2012-01-27 00:00:00.000,60.0,rt,"It had its funny moments, but not the rolling on the floor type of laughter reviews I read about it made it out to be"
618,1,yn7dOApQ,2012-01-21 00:00:00.000,40.0,rt,Another time killer film from Star Cinema
619,1,l71eaXRO,2012-01-11 00:00:00.000,60.0,rt,It's the funniest Filipino film of 2011
619,2,l71eaXRO,2012-01-11 00:00:00.000,60.0,rt,"The lack of realism is a factor, however, and too much promotion of homosexuality is not much of a liking"
620,1,rL7Ewnba,2012-01-08 00:00:00.000,40.0,rt,"The funniest Filipino movie of the year, Vice Ganda proved that sheâ(TM)s/heâ(TM)s/itâ(TM)s even â~unkabogableâ(TM) in box office industry"
620,2,rL7Ewnba,2012-01-08 00:00:00.000,40.0,rt,"But giggles are accompanied by overacting performances, unnecessary things and cornier-than-popcorn scenes (especially scenes that make you cover your faces"
620,4,rL7Ewnba,2012-01-08 00:00:00.000,40.0,rt,The story is new to the Filipino screens but not to â~Mulanâ(TM) (Disney) herself
621,1,loJ3G8Ep,2011-12-12 00:00:00.000,10.0,rt,"This movie don't make sense, Really Stupid"
621,2,loJ3G8Ep,2011-12-12 00:00:00.000,10.0,rt,Definitely will not recommend it SUCKS
622,1,rADQbbj0,2011-11-10 00:00:00.000,70.0,rt,sobrang kulet lang =)
623,1,y8xWnqpR,2011-11-08 00:00:00.000,60.0,rt,There is nothing spectacular about this movie but you will surely have a good laugh that's for sure
623,2,y8xWnqpR,2011-11-08 00:00:00.000,60.0,rt,"Aside from the comedy angle, the movie tries to be socially relevant by tackling the issue of gays in the family and in the military however, they just introduced it but had no follow through, the issue was kinda left hanging and was overshadowed by the jokes and killer lines of Vice Ganda"
623,3,y8xWnqpR,2011-11-08 00:00:00.000,60.0,rt,3 stars for touching the funny side in me
624,1,l4qEGn4n,2011-11-06 00:00:00.000,90.0,rt,Value for money
624,2,l4qEGn4n,2011-11-06 00:00:00.000,90.0,rt,The usual problem I experience with pinoy comedy movies is they tend to sacrifice the story flow just to make people
624,3,l4qEGn4n,2011-11-06 00:00:00.000,90.0,rt,It sucks when rhey do the traditional ''tanga'' character co it aint funny
624,4,l4qEGn4n,2011-11-06 00:00:00.000,90.0,rt,But with this movie things are way different
624,5,l4qEGn4n,2011-11-06 00:00:00.000,90.0,rt,There is no dull time and the moral lesson was clearly stated
624,6,l4qEGn4n,2011-11-06 00:00:00.000,90.0,rt,SEXUAL PREFERENCE IS NOT A HINDRANCE TO SUCESS
625,1,lKmbODaV,2011-11-06 00:00:00.000,30.0,rt,"Riding on the coattails of Vice Ganda's popularity and comedic antics, the movie is nothing but a two-hour display of comedy: punch line after punch line, with slapstick inserted every now and then"
625,2,lKmbODaV,2011-11-06 00:00:00.000,30.0,rt,"Forget the chance of a story, logic, or far-flung reality; just hold on for the fun hoping it wouldn't crash"
626,1,yRGw5Jmq,2011-11-06 00:00:00.000,80.0,rt,"Surprisingly funny, Filipinos know how to do comedy"
